id,ts_entry,city,market_id,question,date_str,days_ahead,unit,mb_max_model,mb_consensus,mb_n_models,mb_models_json,market_threshold,overshoot,market_type,no_ask_entry,no_bid_entry,yes_bid_entry,token_yes_id,token_no_id,roe_per_day,risk_distance,score,sim_stake,sim_tokens,stop_price,no_price_last,no_price_max,no_price_min,ticks_tracked,last_update,outcome,close_reason,ts_close,no_price_close,sim_pnl,sim_pnl_pct,is_sandbox
12,2026-03-12T12:59:01.156236,Seattle,0xb84be9e6f9de8a32fe80f1c3b7a0ff839923e0e48da3c38f979c5c07f9aa0454,Will the highest temperature in Seattle be 52°F or higher on March 14?,2026-03-14,2,F,48.47,44.43,13,"{""NAM3"": 39.0, ""AIFS"": 46.35, ""GEM15"": 42.12, ""GFS"": 43.37, ""ICON"": 44.72, ""IFS"": 47.38, ""IFS-HR"": 48.47, ""ARPEGE"": 45.49, ""NAM12"": 43.09, ""NBM"": 46.72, ""NEMS"": 39.83, ""NEMS2"": 43.59, ""UKMO"": 47.47}",52.0,3.53,above_equal,0.975,0.973,0.025,9414714183056003669921430691207581239624696843290900528248026396110909062981,10762624163938888236238180962404012593966154967114623539386100057466945476343,1.28,3.53,-1.722,5.0,5.1282,0.78,0.996,0.998,0.975,25,2026-03-14T21:33:10.071868,WIN,EXPIRED_WIN,2026-03-15T00:05:57.236563,1.0,0.1282,2.56,0
13,2026-03-12T12:59:51.691408,Paris,0x14674c380e96f0f1b3fad5ebef4edba1dadc63e2c41a41dad33d77613d1aff8a,Will the highest temperature in Paris be 13°C or higher on March 14?,2026-03-14,2,C,9.81,9.07,10,"{""AIFS"": 8.16, ""GEM15"": 8.12, ""GFS"": 9.06, ""ICON"": 9.52, ""IFS"": 9.35, ""IFS-HR"": 9.65, ""ARPEGE"": 9.36, ""NEMS"": 9.81, ""NEMS2"": 8.91, ""UKMO"": 8.8}",13.0,3.19,above_equal,0.99,0.951,0.01,34876173768893268398757114374709658871856357194152094057629023457944320211638,5970941510161775423554326277349698525379634219322509588481369596034351717460,0.51,3.19,23.043,5.0,5.0505,0.792,0.999,0.999,0.976,25,2026-03-14T21:33:09.078214,WIN,EXPIRED_WIN,2026-03-15T00:05:56.704902,1.0,0.0505,1.01,0
14,2026-03-12T13:00:19.163312,Sao Paulo,0x36c59556faf20e9bccc3f658aa0698875cc9c995fed66938636fa800c7277dc8,Will the highest temperature in Sao Paulo be 32°C or higher on March 14?,2026-03-14,2,C,28.35,26.08,10,"{""AIFS"": 27.63, ""GEM15"": 26.2, ""GFS"": 28.35, ""ICON"": 27.77, ""IFS"": 26.09, ""IFS-HR"": 26.04, ""ARPEGE"": 25.21, ""NEMS"": 22.45, ""NEMS2"": 23.55, ""UKMO"": 27.47}",32.0,3.65,above_equal,0.99,0.98,0.01,102338876824388526913502796109607668782682108839403119829514218813126435233629,78984943139753419510427822152107162897582672006289580821030440656986653407940,0.51,3.65,25.127,5.0,5.0505,0.792,0.998,0.998,0.975,25,2026-03-14T21:33:08.114596,WIN,EXPIRED_WIN,2026-03-15T00:05:56.148814,1.0,0.0505,1.01,1
15,2026-03-12T15:58:21.574412,Buenos Aires,0xdff12ff1fc521b7178c7ed16bf3e49ff03cf31da3a5d653c01dd70c6378768b8,Will the highest temperature in Buenos Aires be 35°C or higher on March 14?,2026-03-14,2,C,30.93,26.84,10,"{""AIFS"": 26.2, ""GEM15"": 25.62, ""GFS"": 30.93, ""ICON"": 23.08, ""IFS"": 26.96, ""IFS-HR"": 25.4, ""ARPEGE"": 25.71, ""NEMS"": 29.86, ""NEMS2"": 26.71, ""UKMO"": 27.97}",35.0,4.07,above_equal,0.995,0.994,0.005,882825331763965325054314683340319202324794123851987123279633820595790878135,58069450771648178181039573033895846016941058248783406727791279182495844613460,0.25,4.07,28.717,5.0,5.0251,0.796,0.999,0.999,0.992,24,2026-03-14T21:33:07.095560,WIN,EXPIRED_WIN,2026-03-15T00:05:55.626897,1.0,0.0251,0.5,0
16,2026-03-12T16:00:30.558632,Atlanta,0xcc6be75d9c98444a874c9fb818b710f8c9fc0587b8b5eff4556642ed985f5069,Will the highest temperature in Atlanta be 80°F or higher on March 14?,2026-03-14,2,F,74.8,71.57,13,"{""NAM3"": 68.49, ""AIFS"": 73.61, ""GEM15"": 69.28, ""GFS"": 73.5, ""ICON"": 74.8, ""IFS"": 74.47, ""IFS-HR"": 73.73, ""ARPEGE"": 68.41, ""NAM12"": 67.86, ""NBM"": 73.13, ""NEMS"": 72.1, ""NEMS2"": 71.01, ""UKMO"": 70.02}",80.0,5.2,above_equal,0.914,0.906,0.086,49350495726916576669186188998815997437554873150211815579876403112038478701239,50413124499743155707402114585896026954931903159987460579072839828038444562350,4.7,5.2,16.169,5.0,5.4705,0.7312,0.931,0.957,0.794,24,2026-03-14T21:33:06.095267,WIN,EXPIRED_WIN,2026-03-15T00:05:55.099627,1.0,0.4705,9.41,0
18,2026-03-12T21:34:06.169535,Toronto,0x351904fdf804f3e21e37c611fc767f2806e5900a28d296c13f1f879daf18c455,Will the highest temperature in Toronto be 4°C or higher on March 14?,2026-03-14,2,C,2.01,0.58,15,"{""GEM2"": -0.2, ""NAM5"": 0.47, ""NAM3"": 0.22, ""AIFS"": 1.94, ""GEM15"": 1.94, ""GFS"": -1.19, ""ICON"": 0.45, ""IFS"": 0.57, ""IFS-HR"": 1.02, ""ARPEGE"": 1.94, ""NAM12"": 0.73, ""NBM"": 2.01, ""NEMS"": 0.13, ""NEMS2"": -1.81, ""UKMO"": 0.47}",4.0,1.99,above_equal,0.94,0.935,0.06,22372438551634327020724782437261617068998844937911479151735295781873427869825,49854915533333267642949926050849629272107792632927837005754353923983509259321,3.19,1.99,9.323,5.0,5.3191,0.752,0.99,0.996,0.901,21,2026-03-14T21:33:05.073360,WIN,EXPIRED_WIN,2026-03-15T00:05:54.604404,1.0,0.3191,6.38,0
19,2026-03-13T01:10:52.782333,Chicago,0x959afe354a379e9d5cf6950625581eaf76189d588f2f8a28289ea91bfe8a6e4b,Will the highest temperature in Chicago be 46°F or higher on March 14?,2026-03-14,1,F,42.44,37.96,15,"{""GEM2"": 35.19, ""NAM5"": 37.08, ""NAM3"": 33.93, ""AIFS"": 38.13, ""GEM15"": 36.84, ""GFS"": 37.78, ""ICON"": 38.86, ""IFS"": 42.44, ""IFS-HR"": 41.5, ""ARPEGE"": 42.44, ""NAM12"": 35.0, ""NBM"": 38.34, ""NEMS"": 31.95, ""NEMS2"": 42.12, ""UKMO"": 37.83}",46.0,3.56,above_equal,0.97,0.964,0.03,16374750372055637056644859726617286595022110254599617455463963648337799937561,30138264925173175488085130981887958373700484195899842696381068360747245101404,3.09,3.56,-0.94,5.0,5.1546,0.776,0.99,0.993,0.97,20,2026-03-14T21:33:04.079223,WIN,EXPIRED_WIN,2026-03-15T00:05:54.072193,1.0,0.1546,3.09,0
20,2026-03-13T01:13:30.225756,Shanghai,0xf6ccb5211275e5b7b289dcdbb5fa15783c9f3f6fd16f6c45c0e32415ff506efa,Will the highest temperature in Shanghai be 19°C or higher on March 14?,2026-03-14,1,C,16.63,15.38,10,"{""AIFS"": 16.29, ""GEM15"": 16.63, ""GFS"": 14.33, ""ICON"": 16.48, ""IFS"": 16.45, ""IFS-HR"": 15.94, ""ARPEGE"": 16.06, ""NEMS"": 13.11, ""NEMS2"": 14.53, ""UKMO"": 14.03}",19.0,2.37,above_equal,0.99,0.989,0.01,33940104296180683267172163591314386308941786873145831457918961934554847843340,68371730035275001402230452409625455898033626460499362731621311444341002509327,1.01,2.37,11.61,5.0,5.0505,0.792,0.999,0.999,0.942,18,2026-03-14T15:36:18.670049,WIN,EXPIRED_WIN,2026-03-15T00:05:53.575605,1.0,0.0505,1.01,0
21,2026-03-13T01:13:45.168560,Tokyo,0x8349e3b7655ec7002b13ca139d7013cc9721662d1a39e15fb13c8de2d911e1dd,Will the highest temperature in Tokyo be 17°C or higher on March 14?,2026-03-14,1,C,15.42,14.03,10,"{""AIFS"": 14.26, ""GEM15"": 15.42, ""GFS"": 13.42, ""ICON"": 14.28, ""IFS"": 14.73, ""IFS-HR"": 14.38, ""ARPEGE"": 14.43, ""NEMS"": 11.84, ""NEMS2"": 14.04, ""UKMO"": 13.47}",17.0,1.58,above_equal,0.97,0.962,0.03,36625603262755060099244693495495304047071281194651165577491535510235668545887,26314526146746104418910251542056524907196282503921413277949317859449687783046,3.09,1.58,4.157,5.0,5.1546,0.776,0.999,0.999,0.968,18,2026-03-14T15:36:17.667406,WIN,EXPIRED_WIN,2026-03-15T00:05:53.013426,1.0,0.1546,3.09,0
22,2026-03-13T06:52:07.008437,Buenos Aires,0xa1cb7b4425e00a74327cdac7d3100b417f451dc74104bd88ede7d7676c8ce495,Will the highest temperature in Buenos Aires be 34°C on March 14?,2026-03-14,1,C,31.32,26.93,10,"{""AIFS"": 25.87, ""GEM15"": 25.09, ""GFS"": 31.32, ""ICON"": 23.95, ""IFS"": 28.46, ""IFS-HR"": 25.81, ""ARPEGE"": 24.46, ""NEMS"": 28.44, ""NEMS2"": 27.79, ""UKMO"": 28.06}",34.0,2.68,exact,0.993,0.992,0.007,92422299146114581654370274836387544848050290133748025611147120639310354358286,29711015177304889226202066902875801242524908158859257502627167286148173556841,0.7,2.68,10.633,5.0,5.0352,0.7944,0.998,0.999,0.981,17,2026-03-14T21:33:01.082203,WIN,EXPIRED_WIN,2026-03-15T00:05:52.494411,1.0,0.0352,0.7,0
23,2026-03-13T06:56:36.488258,Munich,0x044019a68a7c5a73fa7c1c4e047bf47c247b003b99f15c79915a2678a1d684d8,Will the highest temperature in Munich be 15°C or higher on March 14?,2026-03-14,1,C,13.15,11.72,10,"{""AIFS"": 10.98, ""GEM15"": 11.61, ""GFS"": 9.58, ""ICON"": 13.15, ""IFS"": 12.51, ""IFS-HR"": 12.61, ""ARPEGE"": 10.1, ""NEMS"": 12.36, ""NEMS2"": 12.48, ""UKMO"": 11.78}",15.0,1.85,above_equal,0.84,0.82,0.16,102426951198079783313962263877828250555842619796132726785856266844175109027361,47304374513541987444325344338183815806437774020866176404400739693210517948107,19.05,1.85,23.167,5.0,5.9524,0.672,0.999,0.999,0.84,17,2026-03-14T21:33:00.088908,WIN,EXPIRED_WIN,2026-03-15T00:05:51.933587,1.0,0.9524,19.05,0
5,2026-03-12T00:39:31.205926,Paris,0x1b3df93afc374714efd7dee0474d4ab49b1ac57c414cb22d105a44a85fee1a10,Will the highest temperature in Paris be 15°C or higher on March 13?,2026-03-13,1,C,11.68,10.86,10,"{""AIFS"": 10.98, ""GEM15"": 11.68, ""GFS"": 10.75, ""ICON"": 10.64, ""IFS"": 10.8, ""IFS-HR"": 11.29, ""ARPEGE"": 10.03, ""NEMS"": 10.71, ""NEMS2"": 10.46, ""UKMO"": 11.25}",15.0,3.32,above_equal,0.988,0.983,0.012,2925268504997015366559174606438947201018171157944436112352590376831426031514,29498421591214146056834159123947665014987843499580026036374622413568563591767,1.21,3.32,42.61,5.0,5.0607,0.7904,0.999,0.999,0.982,19,2026-03-13T21:31:22.108294,WIN,EXPIRED_WIN,2026-03-14T19:08:27.605891,1.0,0.0607,1.21,0
48,2026-03-14T01:59:48.097993,Tel Aviv,0xf7f2da4f47fc796f025a80fad8773491cf951a9dca91b683efe3d48a997c36a3,Will the highest temperature in Tel Aviv be 23°C or higher on March 16?,2026-03-16,2,C,20.16,18.69,10,"{""AIFS"": 18.76, ""GEM15"": 20.16, ""GFS"": 17.57, ""ICON"": 18.89, ""IFS"": 18.68, ""IFS-HR"": 18.91, ""ARPEGE"": 19.64, ""NEMS"": 17.57, ""NEMS2"": 17.71, ""UKMO"": 18.99}",23.0,2.84,above_equal,0.98,0.85,0.02,12652658586869103000930763639819878794615476889569124750969991378864431742366,13255172526343003434076240350846776758205356738648585962133375554704804909330,1.02,2.84,18.887,5.0,5.102,0.784,0.76,0.98,0.76,3,2026-03-14T06:43:08.345088,LOSS,STOP,2026-03-14T06:43:08.346303,0.76,-1.1224,-22.45,1
39,2026-03-14T01:38:58.596240,Toronto,0xd6320afc2d85d6a76ff1fa2551a3011a9024fcbcf7769fa5aabeb5c93a2817d6,Will the highest temperature in Toronto be 15°C or higher on March 16?,2026-03-16,2,C,10.14,6.42,12,"{""AIFS"": 9.0, ""GEM15"": 6.61, ""GFS"": 5.6, ""ICON"": 4.87, ""IFS"": 9.13, ""IFS-HR"": 8.75, ""ARPEGE"": 1.04, ""NAM12"": 3.68, ""NBM"": 7.68, ""NEMS"": 4.01, ""NEMS2"": 6.59, ""UKMO"": 10.14}",15.0,4.86,above_equal,0.986,0.91,0.014,63786317962373743524936187635646003861082424275662223087812075515468479813073,27707789347905171173636591833079970431915462805007371311754131636057672903209,0.71,4.86,37.56,5.0,5.071,0.7888,0.774,0.986,0.774,2,2026-03-14T01:54:19.590118,LOSS,STOP,2026-03-14T01:54:19.591589,0.774,-1.0751,-21.5,0
42,2026-03-14T01:40:08.283328,Sao Paulo,0x4220e10b0e2ccd281878b0e40aea18ebbd837929fabec4662c6ca52363158748,Will the highest temperature in Sao Paulo be 34°C or higher on March 16?,2026-03-16,2,C,21.93,19.76,10,"{""AIFS"": 19.54, ""GEM15"": 17.95, ""GFS"": 20.78, ""ICON"": 20.66, ""IFS"": 19.67, ""IFS-HR"": 19.55, ""ARPEGE"": 17.51, ""NEMS"": 20.23, ""NEMS2"": 19.78, ""UKMO"": 21.93}",34.0,12.07,above_equal,0.98,0.72,0.02,88320723772479956220424233522120699488279376547837896462820018750294211748462,4562263710655616757377516757974545896973118816576597592849313869900272583257,1.02,12.07,140.803,5.0,5.102,0.784,0.72,0.98,0.72,2,2026-03-14T01:54:16.585735,LOSS,STOP,2026-03-14T01:54:16.587787,0.72,-1.3265,-26.53,1
45,2026-03-14T01:41:16.941668,Tel Aviv,0xf7f2da4f47fc796f025a80fad8773491cf951a9dca91b683efe3d48a997c36a3,Will the highest temperature in Tel Aviv be 23°C or higher on March 16?,2026-03-16,2,C,20.16,18.69,10,"{""AIFS"": 18.76, ""GEM15"": 20.16, ""GFS"": 17.57, ""ICON"": 18.89, ""IFS"": 18.68, ""IFS-HR"": 18.91, ""ARPEGE"": 19.64, ""NEMS"": 17.57, ""NEMS2"": 17.71, ""UKMO"": 18.99}",23.0,2.84,above_equal,0.98,0.76,0.02,12652658586869103000930763639819878794615476889569124750969991378864431742366,13255172526343003434076240350846776758205356738648585962133375554704804909330,1.02,2.84,18.887,5.0,5.102,0.784,0.76,0.98,0.76,2,2026-03-14T01:54:13.565891,LOSS,STOP,2026-03-14T01:54:13.567198,0.76,-1.1224,-22.45,1
1,2026-03-12T00:36:06.317773,Buenos Aires,0xf53a69e454b196bfa1beae3feb9bc76c785c1756ccdedb6fdbd116521e806c63,Will the highest temperature in Buenos Aires be 34°C or higher on March 13?,2026-03-13,1,C,29.82,26.55,10,"{""AIFS"": 27.53, ""GEM15"": 25.95, ""GFS"": 29.82, ""ICON"": 23.39, ""IFS"": 27.18, ""IFS-HR"": 24.63, ""ARPEGE"": 25.41, ""NEMS"": 27.68, ""NEMS2"": 26.95, ""UKMO"": 26.97}",34.0,4.18,above_equal,0.994,0.986,0.006,12675508757327127869574691303015847255744849527090445554608025516382389428764,71141342560060871826153442154251759569170049666694201306834624664980464104531,0.6,4.18,52.2,5.0,5.0302,0.7952,0.999,0.999,0.985,20,2026-03-14T01:36:21.499032,WIN,EXPIRED_WIN,2026-03-14T01:36:22.119396,1.0,0.0302,0.6,0
2,2026-03-12T00:37:37.630435,Dallas,0xfe50f63091970d5348e099db23446a88cd36bf78bb230d0b1af2156b77a0e8ac,Will the highest temperature in Dallas be 84°F or higher on March 13?,2026-03-13,1,F,79.83,73.19,14,"{""NAM5"": 55.87, ""NAM3"": 74.59, ""AIFS"": 74.71, ""GEM15"": 72.7, ""GFS"": 76.6, ""ICON"": 74.84, ""IFS"": 72.55, ""IFS-HR"": 72.72, ""ARPEGE"": 72.73, ""NAM12"": 72.61, ""NBM"": 75.85, ""NEMS"": 79.83, ""NEMS2"": 73.65, ""UKMO"": 75.48}",84.0,4.17,above_equal,0.989,0.98,0.011,82696588991099646246334252217716143457748030547458259259351502217508395016418,92333872547319324619915302725551566546054832622838317273845850798420015795586,1.11,4.17,17.61,5.0,5.0556,0.7912,0.999,0.999,0.98,20,2026-03-14T01:36:20.205326,WIN,EXPIRED_WIN,2026-03-14T01:36:20.849620,1.0,0.0556,1.11,0
3,2026-03-12T00:37:54.225924,Chicago,0xc93c7f55a888ea1ce2f7a4ccd032fb07cc3beb4d7a59391e5d11434750046ebc,Will the highest temperature in Chicago be 58°F or higher on March 13?,2026-03-13,1,F,49.17,44.77,15,"{""GEM2"": 42.49, ""NAM5"": 49.17, ""NAM3"": 42.48, ""AIFS"": 44.28, ""GEM15"": 46.08, ""GFS"": 45.47, ""ICON"": 44.53, ""IFS"": 45.43, ""IFS-HR"": 45.22, ""ARPEGE"": 44.73, ""NAM12"": 41.77, ""NBM"": 44.17, ""NEMS"": 44.73, ""NEMS2"": 44.51, ""UKMO"": 46.51}",58.0,8.83,above_equal,0.995,0.991,0.005,91746052012970845166632608540237485564117408434771104754943960948934584071004,109136045788104356752069262815912018009141208561964679467920496772818040285648,0.5,8.83,144.7,5.0,5.0251,0.796,0.999,0.999,0.992,20,2026-03-14T01:36:18.967533,WIN,EXPIRED_WIN,2026-03-14T01:36:19.556517,1.0,0.0251,0.5,0
4,2026-03-12T00:38:45.135962,Atlanta,0xc2eea588b69b5c2b67aede8ab71632e348c1646e6c65b9f40e7daf9c2d725bd3,Will the highest temperature in Atlanta be 72°F or higher on March 13?,2026-03-13,1,F,67.37,61.52,14,"{""NAM5"": 49.08, ""NAM3"": 57.45, ""AIFS"": 65.16, ""GEM15"": 57.27, ""GFS"": 65.99, ""ICON"": 65.77, ""IFS"": 67.37, ""IFS-HR"": 67.15, ""ARPEGE"": 58.5, ""NAM12"": 55.33, ""NBM"": 63.61, ""NEMS"": 62.8, ""NEMS2"": 62.74, ""UKMO"": 63.05}",72.0,4.63,above_equal,0.875,0.871,0.125,89765351246434379973324358945489901487146864844886900280284342722695746888709,60857191310719687541669932265949280476013500818482553404383516173927703722017,14.29,4.63,40.89,5.0,5.7143,0.7,0.999,0.999,0.871,20,2026-03-14T01:36:17.734608,WIN,EXPIRED_WIN,2026-03-14T01:36:18.307947,1.0,0.7143,14.29,0
